Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3844351639.2165,314.648406982422,999.888061523437,0.00352111922214815,1.39531175617885E-7
3844351710.634,317.513538763023,999.923645019531,,
3844352098.946,319.64143371582,1000.14587402344,0.00346786116081676,1.28525677923541E-7
3844352330.298,324.264737162072,1000.15478515625,,
3844352568.587,324.635055541992,1000.15478515625,0.00341494103319593,1.1526507408716E-7
3844352949.417,329.548863414847,1000.08361816406,,
3844353048.2295,329.62956237793,1000.07479858398,0.00336452362988923,1.33575333828728E-7
3844353537.9175,334.622589111328,1000.10147094727,0.0033149158959196,1.17774494297964E-7
3844353571.475,334.671035505012,1000.08361816406,,
3844354037.5745,339.614379882812,1000.51037597656,0.00326855632591999,1.16917192574663E-7
3844354189.063,343.739186416822,1000.45703125,,
3844354557.0575,344.610595703125,1000.59921264648,0.0032220326165433,1.3054586346005E-7
3844354808.876,349.254086675154,1000.51037597656,,
3844355086.647,349.601470947266,1000.44812011719,0.00317645483488552,1.22830254317011E-7
3844355428.009,354.418709727476,1000.42144775391,,
3844355626.299,354.595840454102,1000.36810302734,0.00313171870798392,1.32002925073011E-7
3844356047.504,359.502952013716,1000.40368652344,,
3844356185.8925,359.592864990234,1000.37698364258,0.00308800190076316,1.39306519943177E-7
3844356667.438,364.535487467511,1000.24371337891,,
3844356755.596,364.588027954102,1000.16366577148,0.00304390318105955,1.41294705525701E-7
3844357286.738,369.549578034147,1000.20812988281,,
3844357345.1165,369.579330444336,1000.20812988281,0.00300578835193808,1.16137328910359E-7
3844357906.582,374.550640207324,1000.33251953125,,
3844357954.536,374.576095581055,1000.26141357422,0.00296640182882782,1.35662088814918E-7
3844358525.76,379.543635455717,1000.27923583984,,
3844358574.162,379.569747924805,1000.26141357422,0.00292521861399654,1.46443771972579E-7
3844359145.498,384.531516426909,1000.40368652344,,
3844359223.6245,384.57063293457,1000.34143066406,0.00289050081747809,1.42532738714833E-7
3844359764.785,389.501052285418,1000.33251953125,,
3844359883.08,389.562927246094,1000.47479248047,0.00285439008231247,1.50665998484405E-7
3844360384.471,394.472134111254,1000.26147460938,,
3844360552.7015,394.557220458984,1000.27032470703,0.0028184239268548,1.46482249210288E-7
3844361004.004,399.398323648606,1000.36810302734,,
3844361282.157,399.560592651367,1000.42144775391,0.0027841149396329,1.41136810188982E-7
