Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu)
3844449042.54,19.999719619751,7291.826171875,0.199412025293605,4.60457153401159E-5
3844449047.629,19.9998693466187,7368.31372070312,0.201437585461559,4.54086772837579E-5
3844449052.5455,19.9993705749512,7441.77954101562,0.203531252701755,4.87412594047137E-5
3844449057.5745,19.999508857727,7517.5263671875,0.205518525509998,4.83154398760955E-5
3844449062.577,19.9998006820679,7592.48315429688,0.207562260385924,4.57579692017569E-5
3844449067.5135,19.9998121261597,7666.67504882813,0.20956756338413,4.76056510433462E-5
3844449072.495,20.0000600814819,7741.63989257812,0.211631312417492,4.9462223687679E-5
3844449077.552,20.0004453659058,7817.54345703125,0.213692011848329,4.66392947787302E-5
3844449082.6485,20.0006809234619,7893.36474609375,0.2156931483903,4.64646237709278E-5
3844449087.5505,19.9999418258667,7967.50073242188,0.217771638762094,4.77771614869684E-5
3844449092.4975,19.9993782043457,8040.99658203125,0.219793657632959,4.44552835283969E-5
3844449097.5125,19.9996967315674,8116.72192382813,0.221852528071004,4.60988739296904E-5
3844449102.533,20.0000905990601,8191.71704101562,0.223897090319045,4.60189795964408E-5
3844449107.4955,20.000599861145,8266.64111328125,0.225907079437164,4.70405458062454E-5
3844449112.546,20.0005168914795,8342.34619140625,0.227953874173852,4.74805104694394E-5
3844449117.588,19.9997367858887,8418.17529296875,0.230000739003463,4.92917477710061E-5
3844449122.6055,19.9989967346191,8493.31103515625,0.232058572146011,4.73404228460973E-5
3844449127.5345,19.999174118042,8567.51806640625,0.234084076832158,4.8418119117168E-5
3844449132.66,19.9999265670776,8644.0234375,0.236145526750201,4.91057425432338E-5
3844449137.4555,20.0005540847778,8715.91064453125,0.23813753331555,4.7642117512693E-5
3844449142.483,20.0003023147583,8790.96044921875,0.240212778863657,4.90621674872891E-5
3844449147.4805,20.000075340271,8866.0078125,0.242250683934441,4.38972319359692E-5
3844449152.571,20.0005807876587,8942.439453125,0.244275741579939,4.7783638491214E-5
3844449157.5685,20.0002250671387,9017.30029296875,0.246298928896831,5.03415078806521E-5
3844449162.5005,19.999680519104,9090.76123046875,0.248351670295285,4.90248769120629E-5
3844449167.571,20.0000905990601,9167.80419921875,0.250413360894908,4.588023856786E-5
3844449172.483,20.0002145767212,9240.4375,0.252444713185825,4.73864742177921E-5
3844449177.4355,19.9998025894165,9315.4453125,0.254472856990373,4.81217994062529E-5
3844449182.5035,19.9992818832397,9391.095703125,0.256464292416626,4.81853236589749E-5
3844449187.4265,19.9994220733643,9464.6484375,0.258512633166814,4.63947544374463E-5
3844449192.43,19.9998617172241,9539.6416015625,0.260560762047931,4.6236171981399E-5
3844449197.417,20.0004920959473,9614.58056640625,0.262600205164934,5.02321115144497E-5
3844449202.4195,20.0008087158203,9689.51513671875,0.264629464187039,4.88790082929225E-5
3844449207.4885,20.0005445480347,9766.19873046875,0.266661648974191,4.78763609017888E-5
3844449212.382,20.0005598068237,9839.8359375,0.268687117816866,4.7638348235989E-5
3844449217.436,19.9998178482056,9915.53271484375,0.27071626134378,4.91964242250167E-5
3844449222.424,19.9994602203369,9989.7119140625,0.272762921748472,4.97431537686306E-5
3844449227.456,19.9997367858887,10065.4526367187,0.274800429979604,4.7933262668721E-5
3844449232.543,19.9997615814209,10141.93359375,0.276805498285118,4.89552610702132E-5
3844449237.396,20.0001201629639,10214.68359375,0.278867281861798,4.69250305151626E-5
3844449242.5315,20.0003442764282,10291.1538085938,0.280928950663491,4.99699170613718E-5
3844449247.4025,20.000319480896,10364.890625,0.282893910814268,5.02282903484754E-5
3844449252.4215,19.9999361038208,10441.2998046875,0.285049010157922,5.16133918481127E-5
3844449257.4025,19.9995307922363,10515.7275390625,0.287036925797237,4.99265569575789E-5
3844449262.485,19.9993906021118,10592.078125,0.289063427184725,4.55953664681932E-5
3844449267.526,19.9995260238647,10667.7080078125,0.291064553296854,5.0261620098232E-5
3844449272.432,19.9996194839478,10741.212890625,0.293153830921257,5.37798522462453E-5
3844449277.4545,19.9998579025269,10816.24609375,0.295117264944561,5.22588309640891E-5
3844449282.4355,19.999584197998,10891.1635742187,0.297240818931981,4.67043989368798E-5
3844449287.355,19.9989976882935,10964.6342773438,0.299247451035268,4.70917423265026E-5
3844449292.5175,19.9996156692505,11042.0297851562,0.301313754699793,5.36306381818135E-5
3844449297.386,20.0004930496216,11115.7329101562,0.303304646845396,5.07562282540287E-5
3844449302.34,20.0004959106445,11189.1733398438,0.305334852483027,5.06474207886802E-5
3844449307.4785,20.0001516342163,11267.130859375,0.30732209227047,4.9772658752544E-5
3844449312.361,20.0000333786011,11339.8452148438,0.309396192452734,5.2319153204515E-5
3844449317.4395,20.0000114440918,11416.369140625,0.31138201839976,5.19395232942357E-5
3844449322.346,19.9999866485596,11489.7612304688,0.313387103245843,4.6553779228344E-5
3844449327.2965,20.0001983642578,11564.01171875,0.31549327707111,5.00106031471288E-5
3844449332.4005,20.0001134872437,11640.5288085938,0.317471614357554,5.20876749728413E-5
3844449337.3305,19.9995594024658,11714.6142578125,0.319537649146316,5.35200856313619E-5
3844449342.4775,19.9994840621948,11790.935546875,0.321548731941375,5.48585107559469E-5
3844449347.396,20.0000534057617,11865.1176757813,0.323559722831869,5.28265415227535E-5
3844449352.304,20.0003328323364,11938.5668945313,0.325562802878284,4.8846932405618E-5
3844449357.295,20.0005331039429,12013.556640625,0.327557852150172,5.32132343177478E-5
3844449362.3105,20.0004949569702,12088.5712890625,0.329593615721282,5.14922412889015E-5
3844449367.3795,19.9998331069946,12165.0776367188,0.331644474733982,5.74121309358821E-5
3844449372.3105,20.0000877380371,12238.5415039062,0.333642519614383,5.0566426175022E-5
3844449377.3015,20.0000972747803,12313.4780273437,0.335672117421763,5.16402470491342E-5
3844449382.2655,19.9997358322144,12388.6479492187,0.337736466877258,5.61511633791269E-5
3844449387.271,20.0002756118774,12463.8076171875,0.339700741799532,5.4309803312839E-5
3844449392.435,20.0002212524414,12540.9658203125,0.341750275899124,5.09505637660123E-5
3844449397.3265,19.9997825622559,12614.4165039062,0.343752090005318,5.02246112316706E-5
3844449402.353,19.9994602203369,12688.7221679688,0.345805508668941,5.07277421962434E-5
3844449407.2945,19.9998559951782,12763.681640625,0.347818031331789,5.33824177416247E-5
3844449412.253,20.0002918243408,12837.1499023437,0.349907336175149,5.78684406428292E-5
3844449417.3075,19.9998359680176,12913.5600585938,0.351879743119267,5.51255008498124E-5
3844449422.2695,19.9996538162231,12987.8540039062,0.353943755883773,5.11084425240207E-5
3844449427.422,20.0001783370972,13065.2080078125,0.35592424281752,5.66081599568486E-5
3844449432.305,20.0004529953003,13138.666015625,0.357915359976484,5.28159892481887E-5
3844449437.2525,20.0006151199341,13213.6323242187,0.359910412923422,5.1093883182126E-5
3844449442.32,20.0004434585571,13289.3403320312,0.361940253214721,5.09574704424828E-5
3844449447.2815,20.0001592636108,13362.9008789062,0.36401541756276,5.56518715208943E-5
3844449452.356,19.9999322891235,13439.3295898438,0.366053898471202,5.61092142032194E-5
3844449457.229,19.9995803833008,13512.6748046875,0.36810792996848,5.54241929356295E-5
3844449462.2275,19.9995679855347,13588.3544921875,0.370047408198402,5.55324254940968E-5
3844449467.32,19.9994783401489,13664.2607421875,0.372106946257651,5.43160531688733E-5
3844449472.257,20.0000200271606,13737.9345703125,0.374145824483637,5.8144166204633E-5
3844449477.392,20.0001344680786,13815.9228515625,0.376121042702075,5.6423529990378E-5
3844449482.2735,19.9998025894165,13888.591796875,0.37818270778731,5.61442225028077E-5
3844449487.3655,19.9999160766602,13964.3872070312,0.380117405049362,5.73423867697261E-5
3844449492.3655,20.0000247955322,14040.0952148438,0.382226925609578,5.86868553226018E-5
3844449497.2555,20.0003232955933,14112.8076171875,0.3841938143672,6.01008062047174E-5
3844449502.456,20.0002584457397,14190.7236328125,0.386174212733879,5.4881245678207E-5
3844449507.2865,19.9999446868896,14263.4677734375,0.388175811304748,5.49583494038402E-5
3844449512.178,20.0001068115234,14336.7504882812,0.390224767843283,5.49796870358133E-5
3844449517.287,20.0001573562622,14413.0810546875,0.392185836194064,5.50975022837398E-5
3844449522.263,20.0000486373901,14487.9936523438,0.394228537154748,5.54632412682147E-5
3844449527.174,19.9997358322144,14561.4501953125,0.396205281563575,5.54373235565056E-5
3844449532.183,19.999683380127,14636.4926757813,0.398249232881553,6.10333439894576E-5
3844449537.213,20.0001277923584,14712.2314453125,0.400253618810011,5.6468370290766E-5
3844449542.1845,20.0007028579712,14786.4814453125,0.402311413999568,5.49349784980068E-5
3844449547.2655,20.0003156661987,14862.9125976562,0.404248227750302,5.7170038713495E-5
3844449552.218,19.9999942779541,14937.2724609375,0.40623669665185,5.46337224475188E-5
3844449557.259,20.0006370544434,15013.224609375,0.408288906493861,5.56110847550248E-5
3844449562.2565,20.0005483627319,15088.1508789062,0.410234457058353,5.66827722328739E-5
3844449567.1915,19.9997234344482,15161.59765625,0.412319387477896,5.99784033549236E-5
3844449572.2645,19.9994192123413,15237.3120117188,0.414305466207889,5.17624131036949E-5
